loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,address
7000.0, 36 months,10.99,229.14,B,B2,,,RENT,24456.0,Verified,Apr-2014,Fully Paid,debt_consolidation,Debt consolidation,5.94,Jan-1975,5.0,1.0,4036.0,36.4,17.0,f,INDIVIDUAL,1.0,1.0,"628 William Fall Apt. 099
Claytonside, MO 70466"
3600.0, 36 months,19.52,132.92,D,D4,City of Rock Island,2 years,RENT,48000.0,Not Verified,Jul-2013,Charged Off,other,Other,19.38,Apr-2002,8.0,0.0,3755.0,50.1,26.0,f,INDIVIDUAL,3.0,0.0,"60840 Jordan Drive Suite 902
Johnsonhaven, SD 70466"
20500.0, 60 months,10.64,442.05,B,B2,Domats famnilky foods,10+ years,MORTGAGE,47000.0,Verified,Aug-2013,Charged Off,debt_consolidation,Debt consolidation,9.19,Mar-1999,9.0,0.0,20594.0,37.6,25.0,f,INDIVIDUAL,6.0,0.0,"8201 Stephanie View Apt. 908
New Christineburgh, AZ 70466"
30000.0, 60 months,17.51,753.83,E,E4,Kaplan  Inc.,1 year,RENT,170004.0,Verified,Apr-2011,Fully Paid,debt_consolidation,Debt Consolidation,7.45,Nov-1987,17.0,0.0,34248.0,70.5,23.0,f,INDIVIDUAL,,0.0,"0773 Amanda Ville
Port Catherinemouth, MS 30723"
8000.0, 36 months,8.39,252.14,A,A5,Engineer,10+ years,MORTGAGE,107000.0,Verified,May-2014,Fully Paid,home_improvement,Home improvement,26.35,Sep-1986,13.0,0.0,27479.0,74.7,27.0,f,INDIVIDUAL,6.0,0.0,"217 Davis Island
West Rebekah, UT 70466"
16000.0, 36 months,11.99,531.36,B,B3,Sales Manager,10+ years,OWN,70200.0,Verified,Jan-2014,Fully Paid,home_improvement,Home improvement,9.68,Sep-1998,4.0,0.0,4425.0,73.0,11.0,w,INDIVIDUAL,0.0,0.0,"6904 Elizabeth Spring
West Tinaborough, WY 30723"
14675.0, 36 months,15.8,514.49,C,C3,Couny of Los Angeles,7 years,RENT,38000.0,Not Verified,Aug-2012,Charged Off,debt_consolidation,Personal loan,18.92,Sep-2007,12.0,1.0,7516.0,45.3,23.0,f,INDIVIDUAL,0.0,1.0,"733 Richards Prairie Suite 377
Hollystad, AR 30723"
6000.0, 36 months,11.99,199.26,C,C1,,,RENT,20000.0,Verified,Mar-2016,Fully Paid,debt_consolidation,Debt consolidation,7.98,Feb-2008,4.0,0.0,4582.0,39.8,7.0,w,INDIVIDUAL,0.0,0.0,"8279 Mclaughlin Crossroad Apt. 191
Nicholasberg, OK 00813"
15000.0, 36 months,11.83,497.01,B,B3,Social Security Administration,5 years,RENT,65000.0,Not Verified,Nov-2009,Fully Paid,credit_card,Consolidating Credit Card Debt,13.79,Dec-1996,9.0,0.0,9941.0,45.4,26.0,f,INDIVIDUAL,,0.0,"PSC 0635, Box 9187
APO AE 29597"
15550.0, 36 months,8.39,490.09,B,B1,Principal,4 years,MORTGAGE,145000.0,Not Verified,Mar-2016,Fully Paid,home_improvement,Home improvement,24.18,Nov-1990,14.0,0.0,12125.0,52.7,55.0,w,INDIVIDUAL,4.0,0.0,"7225 Mcbride Street
Lake Matthewport, FL 30723"
12000.0, 60 months,17.14,299.14,D,D4,Chef,1 year,MORTGAGE,42000.0,Source Verified,Feb-2015,Fully Paid,vacation,Vacation,12.91,Dec-2007,6.0,0.0,6056.0,45.9,7.0,f,INDIVIDUAL,2.0,0.0,"59483 Robertson Cove Suite 917
West Sharon, MT 30723"
32000.0, 36 months,13.11,1079.91,B,B4,CCH  Inc,< 1 year,MORTGAGE,104000.0,Verified,Feb-2013,Fully Paid,home_improvement,Home Improvement,18.62,Dec-2007,10.0,0.0,488.0,6.4,12.0,w,INDIVIDUAL,1.0,0.0,"11156 Swanson Heights Apt. 735
Bowenborough, HI 29597"
10000.0, 36 months,13.05,337.19,B,B5,Superiorvendall,7 years,MORTGAGE,43000.0,Verified,Sep-2013,Fully Paid,debt_consolidation,payoff and remodel,29.16,May-2001,8.0,1.0,5430.0,31.2,14.0,f,INDIVIDUAL,0.0,1.0,"72693 Marquez Extensions
West Aaronbury, OH 48052"
16000.0, 36 months,8.6,505.83,A,A4,Carrington mtg services ,5 years,MORTGAGE,87000.0,Source Verified,Sep-2013,Fully Paid,debt_consolidation,Debt consolidation,18.04,Jan-1996,12.0,0.0,25316.0,65.1,39.0,f,INDIVIDUAL,7.0,0.0,"736 Cervantes Camp Suite 253
North Matthewmouth, CO 00813"
10100.0, 36 months,9.75,324.72,B,B3,Professional Dealer,10+ years,MORTGAGE,45000.0,Source Verified,Mar-2016,Fully Paid,credit_card,,7.73,May-1998,5.0,1.0,8197.0,75.2,18.0,w,INDIVIDUAL,0.0,1.0,"28396 Brenda Plains Apt. 951
Markland, VA 70466"
7200.0, 36 months,11.67,238.01,B,B4,Supervisor,3 years,RENT,24000.0,Source Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,12.4,May-2011,6.0,0.0,3587.0,61.8,6.0,f,INDIVIDUAL,0.0,0.0,"003 Jacobs Forks
New Annatown, ND 70466"
4000.0, 36 months,13.67,136.08,C,C3,Director of purchasing,10+ years,RENT,103000.0,Not Verified,Feb-2016,Charged Off,medical,Medical expenses,34.5,Jan-1982,10.0,0.0,15536.0,79.7,29.0,w,INDIVIDUAL,0.0,0.0,"026 Watson Knolls
Rodriguezmouth, MI 86630"
10000.0, 36 months,13.66,340.13,C,C3,Clinical Manager,1 year,MORTGAGE,42000.0,Verified,Jan-2015,Fully Paid,debt_consolidation,Debt consolidation,34.54,Feb-1989,14.0,1.0,15131.0,29.9,32.0,w,INDIVIDUAL,1.0,1.0,"94237 Deborah Causeway Suite 582
West Joel, ME 29597"
4000.0, 36 months,12.35,133.53,B,B4,prussman contracting,4 years,MORTGAGE,37000.0,Not Verified,Sep-2013,Fully Paid,debt_consolidation,Debt consolidation,15.6,Oct-1984,4.0,0.0,18498.0,91.1,18.0,f,INDIVIDUAL,2.0,0.0,"3952 Thomas Island
Barkershire, OH 70466"
7200.0, 36 months,15.88,252.71,C,C4,Sidoti & Co,6 years,MORTGAGE,140000.0,Verified,Aug-2013,Fully Paid,debt_consolidation,Debt consolidation,10.69,May-2001,10.0,1.0,3274.0,46.1,22.0,w,INDIVIDUAL,4.0,0.0,"41468 Love Courts
East Johnmouth, KS 70466"
9000.0, 36 months,7.62,280.46,A,A3,US Air force,10+ years,OWN,58000.0,Source Verified,May-2012,Fully Paid,home_improvement,Home Improvement Loan,13.17,Aug-1999,9.0,0.0,1714.0,6.0,33.0,f,INDIVIDUAL,2.0,0.0,"257 Blackwell Roads Suite 145
Mcdonaldton, VA 48052"
12000.0, 60 months,10.99,260.85,B,B4,Marketing Communications ,10+ years,MORTGAGE,75000.0,Not Verified,Jul-2015,Fully Paid,debt_consolidation,Debt consolidation,14.96,Oct-2001,13.0,0.0,15806.0,44.9,33.0,w,INDIVIDUAL,3.0,0.0,"87520 Charles Springs Suite 178
West Stephen, UT 22690"
8000.0, 36 months,17.58,287.54,D,D4,Cameron University,6 years,MORTGAGE,28500.0,Source Verified,Jan-2012,Fully Paid,debt_consolidation,Debt Consolidation Loan,7.58,Oct-1999,4.0,1.0,5264.0,94.0,20.0,f,INDIVIDUAL,,1.0,"PSC 4114, Box 8106
APO AA 48052"
5000.0, 36 months,14.65,172.48,C,C5,Research and Development,10+ years,MORTGAGE,100000.0,Verified,Jul-2015,Fully Paid,debt_consolidation,Debt consolidation,13.72,Dec-1993,14.0,1.0,12156.0,68.0,42.0,f,INDIVIDUAL,5.0,1.0,"483 Jacobs Motorway Apt. 399
West Margaret, HI 00813"
20800.0, 60 months,18.99,539.45,E,E3,security manager,7 years,RENT,45219.0,Source Verified,Nov-2015,Charged Off,debt_consolidation,Debt consolidation,27.89,Dec-2005,11.0,0.0,2019.0,7.5,15.0,w,INDIVIDUAL,0.0,0.0,"1400 Reeves Overpass Suite 355
West Charles, OK 48052"
20000.0, 36 months,15.8,701.17,C,C3,Adams and Reese,5 years,MORTGAGE,51000.0,Verified,Jun-2013,Fully Paid,debt_consolidation,Freshstart,17.58,Aug-2002,10.0,0.0,18637.0,68.3,13.0,w,INDIVIDUAL,1.0,0.0,"8911 Nichols Squares Suite 337
Port Jeffreyberg, ID 22690"
16000.0, 36 months,9.17,510.07,B,B1,Project Engineer II,7 years,MORTGAGE,140000.0,Source Verified,Aug-2014,Fully Paid,credit_card,Credit card refinancing,26.62,Aug-1989,18.0,0.0,80344.0,76.2,34.0,f,INDIVIDUAL,3.0,0.0,"1144 Jason Manors
Williambury, IN 70466"
28875.0, 60 months,23.13,816.16,F,F2,Enterprise Proposal Coordinator,9 years,MORTGAGE,98000.0,Source Verified,Jan-2016,Charged Off,debt_consolidation,Debt consolidation,9.76,Dec-2001,14.0,0.0,8901.0,22.9,33.0,f,INDIVIDUAL,1.0,0.0,"83472 Harris Fork Apt. 793
Joshuaton, NM 93700"
12000.0, 60 months,15.61,289.34,C,C5,Contract Recruiter,< 1 year,MORTGAGE,105000.0,Verified,Apr-2014,Charged Off,home_improvement,Home improvement,10.7,Nov-2003,10.0,0.0,2610.0,26.0,15.0,f,INDIVIDUAL,1.0,0.0,"65163 Charlotte View Suite 303
Port Michael, MO 70466"
16000.0, 60 months,9.99,339.88,B,B3,Owner,10+ years,MORTGAGE,44000.0,Source Verified,Aug-2015,Fully Paid,credit_card,Credit card refinancing,17.81,Feb-1991,13.0,0.0,39240.0,65.1,31.0,w,INDIVIDUAL,4.0,0.0,"4549 Misty Rapids Apt. 016
Escobarville, DC 29597"
13475.0, 36 months,9.99,434.74,B,B1,Belt Architects,10+ years,MORTGAGE,40000.0,Verified,Oct-2013,Fully Paid,debt_consolidation,Restart DC,19.74,Aug-2003,21.0,0.0,9766.0,22.2,35.0,w,INDIVIDUAL,3.0,0.0,"180 Phillips Plains
Kennethhaven, NJ 00813"
24000.0, 36 months,13.85,818.5,C,C4,IBM,10+ years,MORTGAGE,190000.0,Verified,Apr-2010,Fully Paid,other,Credit cards,10.06,Dec-1983,19.0,0.0,38157.0,68.8,44.0,f,INDIVIDUAL,,0.0,"31788 Kathryn Underpass
New Rita, AL 29597"
21000.0, 36 months,7.62,654.39,A,A3,Senior Software Engineer,3 years,MORTGAGE,115000.0,Verified,Nov-2013,Fully Paid,debt_consolidation,Debt consolidation,4.43,Feb-1991,10.0,0.0,17035.0,41.7,21.0,f,INDIVIDUAL,4.0,0.0,"70099 Patrick Avenue Apt. 261
Tonystad, NE 30723"
35000.0, 36 months,17.77,1261.3,D,D1,State of CA,10+ years,MORTGAGE,115000.0,Verified,Feb-2013,Charged Off,debt_consolidation,Consolidate,9.68,Jul-1983,15.0,0.0,21178.0,71.8,40.0,f,INDIVIDUAL,6.0,0.0,"1684 Stewart Valley Apt. 612
West Paulborough, MS 86630"
1675.0, 36 months,16.55,59.35,D,D2,IT ,< 1 year,RENT,33000.0,Source Verified,Aug-2015,Fully Paid,credit_card,Credit card refinancing,32.65,Nov-2010,8.0,0.0,6661.0,33.8,12.0,w,INDIVIDUAL,0.0,0.0,"359 Watts Passage Suite 515
North Andrea, NJ 30723"
20000.0, 36 months,13.99,683.46,C,C4,Senior Financial Consultant,5 years,MORTGAGE,143000.0,Source Verified,Mar-2015,Charged Off,moving,Moving and relocation,14.55,Sep-2004,13.0,0.0,96175.0,45.1,24.0,w,INDIVIDUAL,3.0,0.0,"3857 Barry Green Apt. 552
South Alan, MT 48052"
14000.0, 36 months,14.09,479.1,B,B5,Old Chicago Pizza & Pasta,1 year,RENT,55000.0,Not Verified,Oct-2012,Fully Paid,debt_consolidation,Debt Consolidation ,27.86,Mar-1996,10.0,0.0,15257.0,35.7,26.0,f,INDIVIDUAL,0.0,0.0,"1667 Rodriguez Row
Mccannfurt, MA 00813"
28800.0, 60 months,15.31,689.85,C,C4,RN,6 years,MORTGAGE,77000.0,Not Verified,Apr-2014,Charged Off,debt_consolidation,Debt consolidation,15.24,May-1994,15.0,0.0,27447.0,67.8,26.0,w,INDIVIDUAL,1.0,0.0,"USCGC Wilson
FPO AA 11650"
13200.0, 60 months,11.44,289.91,B,B4,,,RENT,36000.0,Verified,Jan-2015,Fully Paid,debt_consolidation,Debt consolidation,24.43,Jul-1974,14.0,1.0,8149.0,17.4,32.0,w,INDIVIDUAL,0.0,1.0,"5416 Claudia Fall Apt. 135
Port Bernard, LA 70466"
35000.0, 60 months,20.99,946.68,E,E5,Registered Cardiac Sonographer ,10+ years,MORTGAGE,110000.0,Source Verified,Aug-2015,Fully Paid,debt_consolidation,Debt consolidation,19.94,Nov-2000,11.0,0.0,55037.0,35.0,31.0,w,INDIVIDUAL,6.0,0.0,"Unit 9243 Box 4282
DPO AP 22690"
18000.0, 36 months,11.99,597.78,B,B3,,10+ years,MORTGAGE,72000.0,Verified,Dec-2013,Fully Paid,debt_consolidation,dept consolidation loan,18.23,May-2002,6.0,0.0,31060.0,89.2,18.0,f,INDIVIDUAL,2.0,0.0,"8184 Linda Views
Reedton, WV 00813"
7000.0, 36 months,13.67,238.13,C,C3,,,MORTGAGE,35680.0,Source Verified,Feb-2016,Fully Paid,debt_consolidation,Debt consolidation,18.5,Oct-2005,7.0,1.0,4761.0,34.3,10.0,w,INDIVIDUAL,0.0,0.0,"10466 David Union Suite 143
New Victoria, FL 30723"
20000.0, 36 months,12.99,673.79,C,C1,Senior Pastor,10+ years,MORTGAGE,115200.0,Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,27.36,Jul-1981,20.0,0.0,132981.0,73.4,38.0,f,INDIVIDUAL,6.0,0.0,"1690 Rodney Cape
North Antonioburgh, HI 22690"
16250.0, 60 months,12.99,369.66,C,C1,molder,10+ years,MORTGAGE,81000.0,Not Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,15.35,Mar-2001,10.0,0.0,13196.0,75.0,24.0,w,INDIVIDUAL,3.0,0.0,"Unit 4284 Box 1344
DPO AE 30723"
12000.0, 36 months,6.62,368.45,A,A2,,,MORTGAGE,57758.88,Verified,Dec-2011,Fully Paid,debt_consolidation,Combine 2 credit cards into fixed loan,12.53,Sep-1980,7.0,0.0,60730.0,22.3,15.0,f,INDIVIDUAL,,0.0,"23824 Cunningham Centers
Cookmouth, MA 30723"
35000.0, 36 months,15.8,1227.05,C,C3,Alden Debes,1 year,MORTGAGE,90000.0,Verified,May-2013,Fully Paid,debt_consolidation,myloan,16.37,Oct-2001,9.0,0.0,3595.0,66.6,18.0,f,INDIVIDUAL,2.0,0.0,"3847 Smith Corners Apt. 193
Ramirezstad, ND 29597"
7000.0, 36 months,13.11,236.23,B,B4,Veterans Administration,6 years,MORTGAGE,92414.0,Not Verified,May-2013,Fully Paid,debt_consolidation,Debt consolidation,27.76,May-1996,15.0,0.0,39334.0,90.0,34.0,f,INDIVIDUAL,3.0,0.0,"037 Amy Square Apt. 083
Port Kristyville, DE 00813"
27550.0, 36 months,15.61,963.29,D,D1,Pharmacist,2 years,MORTGAGE,120000.0,Verified,Oct-2014,Charged Off,debt_consolidation,Debt consolidation,31.97,Apr-2000,21.0,0.0,23170.0,47.9,39.0,f,INDIVIDUAL,6.0,0.0,"171 Hobbs Place
Beckmouth, NJ 93700"
21000.0, 36 months,6.62,644.78,A,A2,"Union Bank, N.A.",7 years,MORTGAGE,265000.0,Verified,Jun-2013,Fully Paid,debt_consolidation,Loan 1,9.58,Jun-2000,8.0,0.0,54511.0,55.2,21.0,f,INDIVIDUAL,4.0,0.0,"529 Wells Club
Angelamouth, PA 05113"
6000.0, 36 months,13.92,204.83,C,C4,Baylor University,3 years,RENT,28000.0,Not Verified,Nov-2009,Fully Paid,debt_consolidation,Jay's Debt Consolation,15.64,Nov-1999,9.0,0.0,11206.0,71.8,16.0,f,INDIVIDUAL,,0.0,"Unit 4497 Box 3565
DPO AE 29597"
5000.0, 36 months,13.67,170.09,B,B5,ATTENDENT & CASHIER,6 years,RENT,28000.0,Not Verified,Nov-2013,Charged Off,debt_consolidation,PAY DEBT,21.71,Nov-2006,8.0,0.0,8311.0,78.4,13.0,f,INDIVIDUAL,0.0,0.0,"507 Flynn Spring
Lopezport, LA 11650"
17000.0, 36 months,12.99,572.72,B,B5,Logistics sme,10+ years,MORTGAGE,160000.0,Source Verified,Feb-2014,Fully Paid,debt_consolidation,Debt consolidation,10.41,Jan-1997,10.0,0.0,13625.0,56.5,35.0,f,INDIVIDUAL,5.0,0.0,"60426 Daniel Square
Freymouth, UT 22690"
4950.0, 36 months,10.16,160.1,B,B1, Nate n al,2 years,RENT,16840.0,Source Verified,Oct-2012,Fully Paid,other,personal LOAN,16.75,Dec-2006,4.0,0.0,2738.0,47.2,8.0,f,INDIVIDUAL,0.0,0.0,"423 Young Route
New Jessica, WA 05113"
16000.0, 36 months,19.05,586.91,D,D4,Dain Insurance ,9 years,MORTGAGE,61000.0,Verified,Jun-2013,Fully Paid,debt_consolidation,Loan,25.8,Dec-1993,17.0,0.0,18850.0,63.9,43.0,f,INDIVIDUAL,3.0,0.0,"9666 Hoffman Club
East Mariaborough, IL 00813"
15000.0, 36 months,14.33,515.08,C,C1,Integris Baptist Medical Center,10+ years,RENT,53000.0,Verified,Oct-2012,Fully Paid,credit_card,debtfreecc,27.49,Aug-2000,11.0,0.0,13775.0,85.6,28.0,w,INDIVIDUAL,0.0,0.0,"62155 George Street Suite 372
Mendozafort, RI 48052"
5000.0, 36 months,7.12,154.66,A,A3,Registered Nurse,10+ years,MORTGAGE,90000.0,Not Verified,Jul-2014,Fully Paid,debt_consolidation,Debt consolidation,23.0,Jul-1995,18.0,0.0,22885.0,33.0,43.0,w,INDIVIDUAL,3.0,0.0,"1584 Ryan Expressway Apt. 091
South Jesse, SD 22690"
23000.0, 60 months,18.25,587.19,D,D3,Chicago Police Detective,10+ years,RENT,90000.0,Source Verified,Mar-2014,Fully Paid,debt_consolidation,Debt consolidation,17.58,Sep-1988,8.0,0.0,23585.0,75.6,22.0,f,INDIVIDUAL,3.0,0.0,"7989 Mcneil Knolls Apt. 491
Cochranville, WI 48052"
10000.0, 36 months,13.35,338.63,C,C2,Senior Care Giver,5 years,RENT,50000.0,Source Verified,Oct-2014,Charged Off,credit_card,Credit card refinancing,35.31,Apr-2007,11.0,1.0,6920.0,50.1,20.0,w,INDIVIDUAL,0.0,1.0,"USCGC Carroll
FPO AE 48052"
9850.0, 36 months,13.98,336.56,C,C3,operator,10+ years,RENT,66000.0,Not Verified,May-2014,Fully Paid,car,Car financing,9.49,Sep-2007,3.0,1.0,4762.0,58.0,4.0,w,INDIVIDUAL,0.0,1.0,"55166 Martinez Fork
Lake Rachelhaven, WV 30723"
20000.0, 36 months,10.15,646.76,B,B2,Police Officer,8 years,MORTGAGE,96861.0,Not Verified,May-2014,Fully Paid,debt_consolidation,Debt consolidation,16.7,Nov-1991,9.0,0.0,16847.0,63.6,22.0,w,INDIVIDUAL,3.0,0.0,"2497 Jacqueline Landing Apt. 535
Port Jennifer, FL 48052"
30000.0, 60 months,24.5,871.77,F,F3,Project Manager II Lead,3 years,MORTGAGE,90000.0,Verified,Apr-2015,Fully Paid,debt_consolidation,Debt consolidation,20.48,Jan-2002,14.0,0.0,30402.0,85.4,32.0,w,INDIVIDUAL,5.0,0.0,"028 Leon Field
East Craig, LA 30723"
20000.0, 36 months,7.89,625.72,A,A5,First Sergeant,10+ years,RENT,62000.0,Verified,Oct-2015,Fully Paid,credit_card,Credit card refinancing,21.56,Aug-1993,7.0,0.0,16042.0,47.5,23.0,w,INDIVIDUAL,2.0,0.0,"49426 Heather Mountain Apt. 964
New Alexander, MA 70466"
26400.0, 60 months,17.57,664.23,D,D4,Driver,10+ years,OWN,100000.0,Verified,Oct-2014,Charged Off,debt_consolidation,Debt consolidation,25.49,Nov-1993,21.0,0.0,24150.0,37.3,40.0,w,INDIVIDUAL,3.0,0.0,"16221 Tammy Canyon Apt. 327
Port Charles, AK 22690"
24375.0, 60 months,13.11,555.98,B,B4,U S Postal Service,10+ years,MORTGAGE,55000.0,Verified,Jun-2013,Charged Off,debt_consolidation,Debt consolidation,20.27,Sep-1987,20.0,0.0,29318.0,42.4,38.0,w,INDIVIDUAL,7.0,0.0,"PSC 3285, Box 5122
APO AA 11650"
15000.0, 36 months,10.99,491.01,B,B2,Owner/Broker,10+ years,MORTGAGE,150000.0,Source Verified,Apr-2014,Fully Paid,credit_card,Credit card refinancing,22.24,Mar-1994,18.0,0.0,172752.0,65.4,48.0,f,INDIVIDUAL,11.0,0.0,"983 Malone Drive Suite 924
New Nicholasside, MD 48052"
10425.0, 36 months,9.71,334.97,B,B1,Headquarter Toyota,< 1 year,MORTGAGE,30000.0,Source Verified,Sep-2013,Fully Paid,credit_card,Card loan,29.72,Feb-2001,13.0,0.0,19991.0,57.6,32.0,f,INDIVIDUAL,4.0,0.0,"913 Barbara Rue
East Christopher, OH 05113"
23975.0, 60 months,17.86,606.99,D,D5,Fulfillment Manager,2 years,MORTGAGE,73000.0,Source Verified,Jun-2015,Charged Off,debt_consolidation,Debt consolidation,17.36,Jun-1991,6.0,1.0,3923.0,65.4,19.0,f,INDIVIDUAL,2.0,1.0,"06193 Williams Roads
Bradleybury, AZ 22690"
3000.0, 36 months,14.46,103.21,C,C4,Chef,10+ years,RENT,30000.0,Source Verified,Mar-2016,Charged Off,medical,Medical expenses,20.89,Mar-2012,11.0,0.0,9624.0,35.9,11.0,w,INDIVIDUAL,0.0,0.0,"18827 Jessica Shore Apt. 218
West Shelly, WY 70466"
14000.0, 36 months,7.69,436.71,A,A4,certified ophthalmic technician,3 years,MORTGAGE,36500.0,Not Verified,May-2014,Fully Paid,debt_consolidation,Debt consolidation,19.6,Sep-1981,19.0,0.0,25857.0,29.7,31.0,f,INDIVIDUAL,2.0,0.0,"2822 Sara Mountain Apt. 193
Lake Tonyahaven, RI 30723"
8000.0, 36 months,11.99,265.68,B,B3,Office associate,10+ years,RENT,33000.0,Not Verified,Jan-2014,Fully Paid,credit_card,Credit card refinancing,24.25,Sep-2003,11.0,0.0,7302.0,44.5,24.0,f,INDIVIDUAL,0.0,0.0,"6314 Gregory Point Suite 671
Spencermouth, GA 70466"
8225.0, 36 months,17.57,295.59,D,D4,President,1 year,RENT,21835.0,Verified,Sep-2014,Fully Paid,credit_card,Credit card refinancing,7.94,Jun-1982,14.0,0.0,21916.0,60.7,37.0,f,INDIVIDUAL,4.0,0.0,"091 Miller Gateway
East Jamesmouth, VT 48052"
18425.0, 60 months,14.49,433.42,C,C4,Court Reporter,6 years,RENT,70000.0,Not Verified,May-2014,Charged Off,debt_consolidation,Debt consolidation,12.73,May-1992,10.0,0.0,5644.0,59.4,19.0,f,INDIVIDUAL,0.0,0.0,"331 Rodriguez Route
Bonnieshire, ND 48052"
16200.0, 60 months,17.86,410.15,D,D5,Commercial Insertion Coordinator ,6 years,RENT,56000.0,Source Verified,Jun-2015,Charged Off,debt_consolidation,Debt consolidation,29.53,Oct-2003,8.0,0.0,35922.0,69.2,15.0,f,INDIVIDUAL,0.0,0.0,"3797 Larry Tunnel
West David, OK 48052"
18550.0, 36 months,19.22,682.04,D,D4,Student Computer Services Coordinator,10+ years,RENT,62400.0,Source Verified,Jan-2014,Fully Paid,debt_consolidation,Consolidation Loan,9.38,May-1998,7.0,0.0,21030.0,80.9,13.0,f,INDIVIDUAL,0.0,0.0,"47379 Brian Village Suite 911
Gonzalesport, ME 22690"
6000.0, 36 months,8.67,189.88,B,B1,Accountant,2 years,RENT,46800.0,Verified,Jan-2015,Fully Paid,other,Other,9.95,Apr-2003,9.0,0.0,5577.0,21.7,19.0,w,INDIVIDUAL,0.0,0.0,"02914 Robinson Mews Suite 762
North Johntown, UT 00813"
9800.0, 36 months,6.03,298.27,A,A1,School Psychologist,10+ years,MORTGAGE,72000.0,Not Verified,Jan-2015,Fully Paid,debt_consolidation,Debt consolidation,22.22,Apr-2002,22.0,0.0,10237.0,27.6,55.0,f,INDIVIDUAL,6.0,0.0,"2676 Andrew Harbor Apt. 020
Port Christopherbury, VA 48052"
19600.0, 60 months,19.99,519.18,E,E3,Quality Assurance,6 years,RENT,62000.0,Verified,Jan-2015,Fully Paid,debt_consolidation,Debt consolidation,18.4,Dec-2002,13.0,0.0,8073.0,61.2,21.0,f,INDIVIDUAL,0.0,0.0,"163 Lewis Isle Suite 303
Matthewshire, OR 48052"
10000.0, 36 months,8.18,314.2,B,B1,Sr. User Experience Designer,2 years,MORTGAGE,88500.0,Not Verified,Apr-2015,Fully Paid,debt_consolidation,Debt consolidation,26.06,Sep-2001,31.0,0.0,18176.0,56.1,38.0,w,INDIVIDUAL,1.0,0.0,"USNV Holloway
FPO AE 00813"
6000.0, 36 months,13.49,203.59,C,C2,,,OWN,20000.0,Not Verified,Jul-2016,Fully Paid,debt_consolidation,Debt consolidation,14.12,Jun-2006,10.0,0.0,6163.0,34.8,13.0,w,INDIVIDUAL,0.0,0.0,"16720 Christopher Creek
Davidtown, UT 00813"
16000.0, 60 months,12.99,363.97,C,C1,store manager,2 years,RENT,69000.0,Source Verified,May-2014,Fully Paid,debt_consolidation,Debt consolidation,18.83,Aug-2006,10.0,0.0,3590.0,21.6,13.0,w,INDIVIDUAL,0.0,0.0,"Unit 9342 Box 0099
DPO AA 29597"
13600.0, 60 months,13.35,311.89,C,C2,brake press lead,10+ years,MORTGAGE,65000.0,Source Verified,Sep-2014,Charged Off,debt_consolidation,Debt consolidation,12.46,Apr-2002,8.0,0.0,6421.0,40.6,17.0,w,INDIVIDUAL,0.0,0.0,"47013 Duarte Wall
Guzmanland, CO 48052"
7200.0, 36 months,7.69,224.6,A,A4,Journeyman ,10+ years,MORTGAGE,70000.0,Not Verified,Jul-2014,Charged Off,home_improvement,Home improvement,14.38,Sep-2000,7.0,0.0,19867.0,59.7,33.0,w,INDIVIDUAL,3.0,0.0,"86206 Ashley Underpass
Hamptonland, OR 30723"
6000.0, 36 months,7.89,187.72,A,A5,whse supervisor,4 years,MORTGAGE,30000.0,Not Verified,Aug-2015,Fully Paid,other,Other,4.2,Jul-2004,8.0,0.0,2166.0,11.8,16.0,f,INDIVIDUAL,3.0,0.0,"0199 Smith Summit Suite 429
West Maryton, KY 22690"
5050.0, 36 months,15.61,176.58,D,D1,Manufacturing Supervisor,10+ years,RENT,80000.0,Source Verified,Apr-2015,Fully Paid,other,Other,12.51,Oct-2000,16.0,2.0,3865.0,56.8,40.0,f,INDIVIDUAL,5.0,2.0,"1222 Nathaniel Tunnel
Evansbury, AK 05113"
20000.0, 36 months,9.99,645.25,B,B3,registered nurse,10+ years,MORTGAGE,140000.0,Source Verified,Jun-2015,Fully Paid,debt_consolidation,Debt consolidation,23.58,Jun-1991,19.0,0.0,18037.0,53.5,53.0,f,INDIVIDUAL,5.0,0.0,"36588 Nicole Mills
Wilsonshire, NE 70466"
10000.0, 36 months,11.99,332.1,C,C1,teacher,10+ years,MORTGAGE,93000.0,Source Verified,May-2016,Fully Paid,debt_consolidation,Debt consolidation,17.5,Sep-1993,15.0,0.0,5827.0,37.8,36.0,w,INDIVIDUAL,2.0,0.0,"303 Andrew Field Suite 134
Sandraland, KY 00813"
3250.0, 36 months,15.31,113.16,C,C2,"P&F TEXTILES, INC.",7 years,RENT,30000.0,Not Verified,Jul-2012,Fully Paid,debt_consolidation,MYLOAN,6.24,Aug-2008,4.0,0.0,3422.0,76.0,4.0,f,INDIVIDUAL,0.0,0.0,"109 Johnson Manors Suite 341
West Adamtown, OH 22690"
